timestamp,open,high,low,close,volume,trades,buy_volume,sell_volume,oi
2026-01-26 21:00:00,114890.0,114930.0,114880.0,114930.0,26,20,10.0,16.0,49066.0
2026-01-26 21:05:00,114930.0,114940.0,114820.0,114850.0,100,63,7.0,93.0,48934.0
2026-01-26 21:10:00,114850.0,114870.0,114760.0,114800.0,79,62,25.0,54.0,48940.0
2026-01-26 21:15:00,114800.0,114800.0,114720.0,114720.0,40,32,4.0,36.0,48964.0
2026-01-26 21:20:00,114720.0,114740.0,114700.0,114710.0,189,33,21.0,168.0,48980.0
2026-01-26 21:25:00,114710.0,114770.0,114710.0,114760.0,40,25,23.0,17.0,48980.0
2026-01-26 21:30:00,114780.0,114810.0,114760.0,114770.0,14,13,10.0,4.0,48968.0
2026-01-26 21:35:00,114780.0,114780.0,114740.0,114750.0,21,12,4.0,17.0,48996.0
2026-01-26 21:40:00,114750.0,114750.0,114650.0,114660.0,61,47,11.0,50.0,49034.0
2026-01-26 21:45:00,114660.0,114700.0,114650.0,114700.0,38,26,29.0,9.0,49038.0
2026-01-26 21:50:00,114700.0,114710.0,114670.0,114670.0,14,12,5.0,9.0,49032.0
2026-01-26 21:55:00,114650.0,114670.0,114610.0,114630.0,42,37,8.0,34.0,49044.0
2026-01-26 22:00:00,114660.0,114690.0,114640.0,114650.0,65,51,51.0,14.0,49090.0
2026-01-26 22:05:00,114650.0,114660.0,114650.0,114650.0,6,5,4.0,2.0,49080.0
2026-01-26 22:10:00,114660.0,114690.0,114660.0,114690.0,9,8,3.0,6.0,49080.0
2026-01-26 22:15:00,114650.0,114700.0,114610.0,114690.0,62,25,21.0,41.0,49084.0
2026-01-26 22:20:00,114650.0,114650.0,114510.0,114540.0,96,82,14.0,82.0,49036.0
2026-01-26 22:25:00,114540.0,114580.0,114540.0,114580.0,17,15,11.0,6.0,49050.0
2026-01-26 22:30:00,114580.0,114600.0,114510.0,114580.0,56,48,28.0,28.0,49042.0
2026-01-26 22:35:00,114550.0,114570.0,114510.0,114540.0,18,17,7.0,11.0,49046.0
2026-01-26 22:40:00,114530.0,114560.0,114510.0,114540.0,62,35,50.0,12.0,49106.0
2026-01-26 22:45:00,114560.0,114590.0,114440.0,114490.0,84,60,28.0,56.0,49052.0
2026-01-26 22:50:00,114520.0,114520.0,114360.0,114430.0,99,80,29.0,70.0,49116.0
2026-01-26 22:55:00,114440.0,114480.0,114440.0,114460.0,69,35,52.0,17.0,49196.0
2026-01-26 23:00:00,114470.0,114490.0,114410.0,114410.0,64,39,23.0,41.0,49238.0
2026-01-26 23:05:00,114410.0,114460.0,114370.0,114450.0,145,70,52.0,93.0,49084.0
2026-01-26 23:10:00,114480.0,114480.0,114410.0,114410.0,47,26,5.0,42.0,49128.0
2026-01-26 23:15:00,114370.0,114390.0,114310.0,114350.0,117,64,58.0,59.0,49048.0
2026-01-26 23:20:00,114330.0,114350.0,114320.0,114330.0,33,20,21.0,12.0,49016.0
2026-01-26 23:25:00,114330.0,114330.0,114270.0,114280.0,50,35,20.0,30.0,48998.0
2026-01-26 23:30:00,114320.0,114390.0,114280.0,114370.0,131,71,87.0,44.0,48890.0
2026-01-26 23:35:00,114370.0,114370.0,114290.0,114290.0,81,45,10.0,71.0,48792.0
2026-01-26 23:40:00,114310.0,114350.0,114280.0,114290.0,120,42,34.0,86.0,48670.0
2026-01-26 23:45:00,114290.0,114440.0,114290.0,114430.0,101,52,84.0,17.0,48618.0
2026-01-27 08:55:00,114500.0,114500.0,114500.0,114500.0,8,5,5.0,3.0,48618.0
2026-01-27 09:00:00,114460.0,114620.0,114310.0,114380.0,286,217,164.0,122.0,48764.0
2026-01-27 09:05:00,114380.0,114580.0,114370.0,114540.0,275,127,164.0,111.0,48960.0
2026-01-27 09:10:00,114550.0,114740.0,114550.0,114580.0,306,213,219.0,87.0,48928.0
2026-01-27 09:15:00,114590.0,114620.0,114540.0,114600.0,201,120,141.0,60.0,49146.0
2026-01-27 09:20:00,114570.0,114680.0,114500.0,114680.0,205,125,103.0,102.0,49222.0
2026-01-27 09:25:00,114660.0,114690.0,114590.0,114610.0,139,85,56.0,83.0,49174.0
2026-01-27 09:30:00,114620.0,114640.0,114530.0,114630.0,135,75,77.0,58.0,49202.0
2026-01-27 09:35:00,114610.0,114620.0,114500.0,114510.0,142,93,47.0,95.0,49176.0
2026-01-27 09:40:00,114490.0,114510.0,114410.0,114440.0,275,129,44.0,231.0,49108.0
2026-01-27 09:45:00,114450.0,114510.0,114400.0,114470.0,178,105,119.0,59.0,49236.0
2026-01-27 09:50:00,114470.0,114470.0,114400.0,114410.0,71,47,24.0,47.0,49270.0
2026-01-27 09:55:00,114410.0,114500.0,114400.0,114450.0,102,76,66.0,36.0,49320.0
2026-01-27 10:00:00,114440.0,114460.0,114110.0,114420.0,1192,783,536.0,656.0,49540.0
2026-01-27 10:05:00,114400.0,114610.0,114350.0,114610.0,838,529,487.0,351.0,49376.0
2026-01-27 10:10:00,114620.0,114790.0,114450.0,114490.0,1162,762,628.0,534.0,49180.0
2026-01-27 10:15:00,114530.0,114770.0,114500.0,114560.0,576,358,351.0,225.0,49292.0
2026-01-27 10:20:00,114540.0,114840.0,114540.0,114770.0,417,255,221.0,196.0,49270.0
2026-01-27 10:25:00,114810.0,114900.0,114750.0,114790.0,693,380,320.0,373.0,49060.0
2026-01-27 10:30:00,114780.0,114840.0,114560.0,114570.0,567,384,183.0,384.0,49146.0
2026-01-27 10:35:00,114590.0,114600.0,114460.0,114580.0,795,420,244.0,551.0,49158.0
2026-01-27 10:40:00,114550.0,114640.0,114520.0,114550.0,161,104,107.0,54.0,49242.0
2026-01-27 10:45:00,114530.0,114570.0,114410.0,114520.0,347,221,179.0,168.0,49340.0
2026-01-27 10:50:00,114510.0,114650.0,114470.0,114550.0,337,243,162.0,175.0,49196.0
2026-01-27 10:55:00,114590.0,114710.0,114570.0,114660.0,143,97,86.0,57.0,49176.0
2026-01-27 11:00:00,114670.0,114720.0,114520.0,114520.0,465,255,204.0,261.0,49256.0
2026-01-27 11:05:00,114510.0,114570.0,114220.0,114230.0,857,488,316.0,541.0,49260.0
2026-01-27 11:10:00,114240.0,114450.0,114230.0,114370.0,458,210,283.0,175.0,49266.0
2026-01-27 11:15:00,114360.0,114580.0,114340.0,114560.0,559,355,349.0,210.0,49410.0
2026-01-27 11:20:00,114570.0,114650.0,114520.0,114630.0,171,119,83.0,88.0,49362.0
2026-01-27 11:25:00,114640.0,114770.0,114590.0,114750.0,310,202,213.0,97.0,49396.0
2026-01-27 11:30:00,114750.0,114870.0,114660.0,114710.0,565,314,329.0,236.0,49364.0
2026-01-27 11:35:00,114740.0,114960.0,114710.0,114940.0,724,278,588.0,136.0,49098.0
2026-01-27 11:40:00,114950.0,114950.0,114780.0,114780.0,397,122,68.0,329.0,48910.0
2026-01-27 11:45:00,114810.0,114900.0,114770.0,114900.0,365,182,215.0,150.0,48952.0
2026-01-27 11:50:00,114890.0,114940.0,114810.0,114900.0,537,239,412.0,125.0,49090.0
2026-01-27 11:55:00,114900.0,114900.0,114720.0,114840.0,474,153,81.0,393.0,48820.0
2026-01-27 12:00:00,114870.0,114990.0,114770.0,114810.0,484,225,288.0,196.0,48698.0
2026-01-27 12:05:00,114810.0,114940.0,114810.0,114890.0,180,86,128.0,52.0,48776.0
2026-01-27 12:10:00,114890.0,114900.0,114730.0,114730.0,303,164,79.0,224.0,48830.0
2026-01-27 12:15:00,114740.0,114780.0,114610.0,114640.0,484,289,220.0,264.0,48846.0
2026-01-27 12:20:00,114620.0,114690.0,114570.0,114680.0,181,97,71.0,110.0,48892.0
2026-01-27 12:25:00,114680.0,114780.0,114580.0,114600.0,237,171,113.0,124.0,48940.0
2026-01-27 12:30:00,114600.0,114770.0,114590.0,114760.0,158,101,101.0,57.0,48946.0
2026-01-27 12:35:00,114780.0,114940.0,114780.0,114860.0,367,223,207.0,160.0,48980.0
2026-01-27 12:40:00,114870.0,114920.0,114750.0,114850.0,371,198,196.0,175.0,48964.0
2026-01-27 12:45:00,114870.0,114960.0,114810.0,114950.0,157,105,83.0,74.0,48962.0
2026-01-27 12:50:00,114960.0,115140.0,114960.0,115050.0,1136,442,787.0,349.0,48856.0
2026-01-27 12:55:00,115040.0,115110.0,114950.0,115100.0,479,188,353.0,126.0,48914.0
2026-01-27 13:00:00,115100.0,115240.0,115090.0,115200.0,659,353,374.0,285.0,48654.0
2026-01-27 13:05:00,115200.0,115290.0,115100.0,115290.0,573,263,321.0,252.0,48864.0
2026-01-27 13:10:00,115300.0,115420.0,115260.0,115330.0,748,433,408.0,340.0,49052.0
2026-01-27 13:15:00,115320.0,115430.0,115300.0,115400.0,335,204,198.0,137.0,48962.0
2026-01-27 13:20:00,115410.0,115430.0,115230.0,115230.0,323,167,77.0,246.0,49068.0
2026-01-27 13:25:00,115230.0,115240.0,115140.0,115190.0,136,90,47.0,89.0,49014.0
2026-01-27 13:30:00,115190.0,115200.0,115010.0,115050.0,298,180,115.0,183.0,48920.0
2026-01-27 13:35:00,115020.0,115110.0,114960.0,115030.0,301,158,115.0,186.0,48830.0
2026-01-27 13:40:00,115040.0,115110.0,115000.0,115090.0,131,78,107.0,24.0,48770.0
2026-01-27 13:45:00,115110.0,115240.0,115090.0,115210.0,300,195,229.0,71.0,48926.0
2026-01-27 13:50:00,115230.0,115260.0,115140.0,115190.0,204,118,105.0,99.0,49038.0
2026-01-27 13:55:00,115220.0,115380.0,115170.0,115200.0,847,434,614.0,233.0,49606.0
2026-01-27 14:05:00,115210.0,115440.0,115210.0,115320.0,588,310,361.0,227.0,49688.0
2026-01-27 14:10:00,115320.0,115340.0,115210.0,115290.0,250,184,71.0,179.0,49678.0
2026-01-27 14:15:00,115290.0,115490.0,115280.0,115320.0,1118,479,838.0,280.0,49968.0
2026-01-27 14:20:00,115310.0,115410.0,115230.0,115410.0,299,178,176.0,123.0,49928.0
2026-01-27 14:25:00,115410.0,115500.0,115330.0,115490.0,596,293,296.0,300.0,49714.0
2026-01-27 14:30:00,115480.0,115740.0,115480.0,115640.0,1149,580,780.0,369.0,49576.0
2026-01-27 14:35:00,115660.0,115690.0,115610.0,115650.0,253,155,100.0,153.0,49542.0
2026-01-27 14:40:00,115660.0,115700.0,115550.0,115610.0,339,211,181.0,158.0,49608.0
2026-01-27 14:45:00,115610.0,115680.0,115450.0,115450.0,255,169,116.0,139.0,49638.0
2026-01-27 14:50:00,115480.0,115510.0,115310.0,115420.0,581,334,210.0,371.0,49408.0
2026-01-27 14:55:00,115400.0,115470.0,115390.0,115400.0,106,64,49.0,57.0,49386.0
2026-01-27 15:00:00,115410.0,115420.0,115310.0,115360.0,272,141,126.0,146.0,49350.0
2026-01-27 15:05:00,115330.0,115410.0,115270.0,115390.0,208,137,112.0,96.0,49316.0
2026-01-27 15:10:00,115370.0,115420.0,115310.0,115320.0,123,74,63.0,60.0,49284.0
2026-01-27 15:15:00,115320.0,115330.0,115270.0,115280.0,96,62,53.0,43.0,49272.0
2026-01-27 15:20:00,115280.0,115280.0,115190.0,115260.0,225,129,76.0,149.0,49206.0
2026-01-27 15:25:00,115240.0,115310.0,115240.0,115310.0,158,92,146.0,12.0,49228.0
2026-01-27 15:30:00,115300.0,115480.0,115200.0,115420.0,395,241,288.0,107.0,49222.0
2026-01-27 15:35:00,115380.0,115460.0,115380.0,115400.0,92,65,37.0,55.0,49218.0
2026-01-27 15:40:00,115400.0,115470.0,115380.0,115390.0,148,98,77.0,71.0,49290.0
2026-01-27 15:45:00,115390.0,115500.0,115330.0,115490.0,207,124,89.0,118.0,49304.0
2026-01-27 15:50:00,115470.0,115530.0,115400.0,115500.0,104,59,54.0,50.0,49320.0
2026-01-27 15:55:00,115500.0,115500.0,115400.0,115410.0,304,135,87.0,217.0,49386.0
2026-01-27 16:00:00,115420.0,115550.0,115350.0,115360.0,312,169,166.0,146.0,49448.0
2026-01-27 16:05:00,115390.0,115410.0,115300.0,115410.0,226,101,123.0,103.0,49632.0
2026-01-27 16:10:00,115400.0,115490.0,115350.0,115370.0,169,97,56.0,113.0,49610.0
2026-01-27 16:15:00,115420.0,115820.0,115420.0,115760.0,1060,546,830.0,230.0,49654.0
2026-01-27 16:20:00,115800.0,115840.0,115560.0,115610.0,539,246,203.0,336.0,49516.0
2026-01-27 16:25:00,115610.0,115760.0,115610.0,115670.0,344,166,173.0,171.0,49552.0
2026-01-27 16:30:00,115670.0,115790.0,115670.0,115750.0,171,114,108.0,63.0,49530.0
2026-01-27 16:35:00,115730.0,115810.0,115720.0,115770.0,252,135,139.0,113.0,49568.0
2026-01-27 16:40:00,115780.0,115790.0,115650.0,115780.0,263,109,151.0,112.0,49762.0
2026-01-27 16:45:00,115780.0,115880.0,115780.0,115840.0,260,176,154.0,106.0,49708.0
2026-01-27 16:50:00,115840.0,115880.0,115730.0,115880.0,199,100,112.0,87.0,49672.0
2026-01-27 16:55:00,115890.0,115960.0,115760.0,115950.0,504,290,253.0,251.0,49842.0
2026-01-27 17:00:00,115950.0,116190.0,115920.0,116140.0,1363,708,1081.0,282.0,49702.0
2026-01-27 17:05:00,116140.0,116200.0,115970.0,115970.0,636,406,248.0,388.0,49800.0
2026-01-27 17:10:00,115980.0,116060.0,115960.0,115970.0,346,166,236.0,110.0,50066.0
2026-01-27 17:15:00,116010.0,116120.0,116010.0,116080.0,247,167,139.0,108.0,50000.0
2026-01-27 17:20:00,116090.0,116120.0,115870.0,115880.0,589,316,121.0,468.0,49832.0
2026-01-27 17:25:00,115890.0,116050.0,115870.0,116000.0,413,191,300.0,113.0,49938.0
2026-01-27 17:30:00,116000.0,116200.0,115990.0,116170.0,430,250,340.0,90.0,49972.0
