timestamp,open,high,low,close,volume,trades,buy_volume,sell_volume,oi
2026-01-26 08:00:00,117890.0,117890.0,117890.0,117890.0,12,8,,12.0,52464
2026-01-26 09:00:00,117880.0,117900.0,116520.0,116560.0,7111,4286,2976.0,4135.0,52206
2026-01-26 10:00:00,116560.0,117150.0,116100.0,116690.0,8173,4788,3877.0,4296.0,51674
2026-01-26 11:00:00,116660.0,116730.0,115310.0,115430.0,9627,4625,3823.0,5804.0,49326
2026-01-26 12:00:00,115440.0,115630.0,115000.0,115000.0,7314,3833,3158.0,4156.0,50190
2026-01-26 13:00:00,115010.0,115450.0,115000.0,115250.0,3928,2227,2213.0,1715.0,50542
2026-01-26 14:00:00,115260.0,115340.0,114740.0,114930.0,5297,2875,1902.0,3395.0,49886
2026-01-26 15:00:00,114920.0,115130.0,114780.0,114880.0,2770,1541,1550.0,1220.0,50438
2026-01-26 16:00:00,114890.0,115370.0,114740.0,114980.0,4264,2410,2247.0,2017.0,50628
2026-01-26 17:00:00,114970.0,115300.0,114510.0,115150.0,6033,3336,2977.0,3056.0,50818
2026-01-26 18:00:00,115120.0,115180.0,114050.0,114440.0,6448,3512,2610.0,3838.0,49808
2026-01-26 19:00:00,114490.0,114620.0,114330.0,114480.0,961,671,439.0,522.0,49718
2026-01-26 20:00:00,114480.0,115060.0,114470.0,114900.0,2182,1335,1322.0,860.0,49094
2026-01-26 21:00:00,114890.0,114940.0,114610.0,114630.0,664,382,157.0,507.0,49044
2026-01-26 22:00:00,114660.0,114700.0,114360.0,114460.0,643,461,298.0,345.0,49196
2026-01-26 23:00:00,114470.0,114490.0,114270.0,114430.0,889,464,394.0,495.0,48618
2026-01-27 08:00:00,114500.0,114500.0,114500.0,114500.0,8,5,5.0,3.0,48618
2026-01-27 09:00:00,114460.0,114740.0,114310.0,114450.0,2315,1412,1224.0,1091.0,49320
2026-01-27 10:00:00,114440.0,114900.0,114110.0,114660.0,7228,4536,3504.0,3724.0,49176
2026-01-27 11:00:00,114670.0,114960.0,114220.0,114840.0,5882,2917,3141.0,2741.0,48820
2026-01-27 12:00:00,114870.0,115140.0,114570.0,115100.0,4537,2289,2626.0,1911.0,48914
2026-01-27 13:00:00,115100.0,115430.0,114960.0,115200.0,4855,2673,2710.0,2145.0,49606
2026-01-27 14:00:00,115210.0,115740.0,115210.0,115400.0,5534,2957,3178.0,2356.0,49386
2026-01-27 15:00:00,115410.0,115530.0,115190.0,115410.0,2332,1357,1208.0,1124.0,49386
2026-01-27 16:00:00,115420.0,115960.0,115300.0,115950.0,4299,2249,2468.0,1831.0,49842
2026-01-27 17:00:00,115950.0,116240.0,115870.0,116080.0,5319,3025,2990.0,2329.0,50078
2026-01-27 18:00:00,116060.0,116350.0,116060.0,116280.0,2519,1580,1239.0,1280.0,50336
2026-01-27 19:00:00,116330.0,116550.0,116180.0,116240.0,2137,1209,1247.0,890.0,50988
2026-01-27 20:00:00,116250.0,116430.0,116130.0,116360.0,1123,689,622.0,501.0,51026
2026-01-27 21:00:00,116340.0,116590.0,116220.0,116550.0,1106,559,615.0,491.0,50898
2026-01-27 22:00:00,116560.0,116710.0,116490.0,116710.0,1104,544,767.0,337.0,51504
2026-01-27 23:00:00,116680.0,116770.0,116390.0,116410.0,1922,766,865.0,1057.0,51906
2026-01-28 08:00:00,116530.0,116530.0,116530.0,116530.0,6,5,6.0,,51904
2026-01-28 09:00:00,116570.0,117000.0,116450.0,116900.0,3565,2036,1958.0,1607.0,52768
2026-01-28 10:00:00,116880.0,117300.0,116430.0,116610.0,9861,5498,4798.0,5063.0,51264
2026-01-28 11:00:00,116610.0,116740.0,116240.0,116440.0,5800,3084,2679.0,3121.0,49706
2026-01-28 12:00:00,116430.0,116510.0,116090.0,116310.0,4132,2561,1789.0,2343.0,48846
2026-01-28 13:00:00,116280.0,116550.0,116210.0,116250.0,2340,1433,1137.0,1203.0,48482
2026-01-28 14:00:00,116240.0,116370.0,115600.0,115610.0,5401,2984,1996.0,3405.0,46982
2026-01-28 15:00:00,115630.0,115810.0,115330.0,115650.0,5278,3183,2378.0,2900.0,47546
2026-01-28 16:00:00,115650.0,115910.0,115450.0,115760.0,3967,2323,2382.0,1585.0,47420
2026-01-28 17:00:00,115740.0,116210.0,115720.0,116160.0,3348,2177,2132.0,1216.0,47482
2026-01-28 18:00:00,116140.0,116270.0,115610.0,115770.0,3764,2233,1710.0,2054.0,47344
2026-01-28 19:00:00,115850.0,115940.0,115550.0,115830.0,1374,962,741.0,633.0,47228
2026-01-28 20:00:00,115830.0,116030.0,115790.0,116020.0,811,596,586.0,225.0,47218
2026-01-28 21:00:00,116020.0,116030.0,115530.0,115530.0,1230,763,382.0,848.0,47130
2026-01-28 22:00:00,115530.0,115800.0,115510.0,115750.0,532,346,322.0,210.0,46952
2026-01-28 23:00:00,115750.0,115850.0,115600.0,115690.0,630,326,192.0,438.0,46878
2026-01-29 08:00:00,115880.0,115880.0,115880.0,115880.0,22,15,22.0,,46910
2026-01-29 09:00:00,115890.0,117240.0,115850.0,116820.0,7828,4977,4410.0,3418.0,47790
2026-01-29 10:00:00,116810.0,118210.0,116810.0,117440.0,18031,9410,9287.0,8744.0,52850
2026-01-29 11:00:00,117460.0,117970.0,117170.0,117340.0,7837,4456,3742.0,4095.0,53430
2026-01-29 12:00:00,117330.0,117880.0,117040.0,117750.0,5113,3010,2768.0,2345.0,54342
2026-01-29 13:00:00,117770.0,118740.0,117720.0,118570.0,8449,4799,4910.0,3539.0,55556
2026-01-29 14:00:00,118550.0,118830.0,118460.0,118590.0,4648,2730,2424.0,2224.0,57680
2026-01-29 15:00:00,118600.0,119020.0,118400.0,118610.0,5942,3427,2985.0,2957.0,58424
2026-01-29 16:00:00,118620.0,119440.0,118480.0,119330.0,6451,3685,3615.0,2836.0,59150
2026-01-29 17:00:00,119340.0,120430.0,119330.0,119930.0,15213,7650,8137.0,7076.0,61562
2026-01-29 18:00:00,119930.0,119970.0,117600.0,118110.0,16398,10086,7070.0,9328.0,60042
2026-01-29 19:00:00,118100.0,118550.0,117930.0,118510.0,5650,3174,2968.0,2682.0,55954
2026-01-29 20:00:00,118500.0,119130.0,118240.0,118460.0,3939,2340,1671.0,2268.0,56402
2026-01-29 21:00:00,118460.0,118780.0,118350.0,118650.0,1284,800,727.0,557.0,56462
2026-01-29 22:00:00,118670.0,119010.0,118490.0,118990.0,1182,720,712.0,470.0,56490
2026-01-29 23:00:00,118990.0,119280.0,118870.0,119080.0,1869,1031,713.0,1156.0,55500
2026-01-30 08:00:00,119020.0,119020.0,119020.0,119020.0,35,5,,35.0,55570
2026-01-30 09:00:00,118880.0,118880.0,118030.0,118440.0,4788,3283,2213.0,2575.0,55592
2026-01-30 10:00:00,118450.0,118470.0,117430.0,117750.0,10240,5777,4972.0,5268.0,52946
2026-01-30 11:00:00,117750.0,117750.0,116470.0,116480.0,12097,6557,4577.0,7520.0,50886
2026-01-30 12:00:00,116470.0,116790.0,116240.0,116670.0,7839,4735,3650.0,4189.0,50524
2026-01-30 13:00:00,116660.0,116960.0,116300.0,116400.0,6461,3652,3341.0,3120.0,51374
2026-01-30 14:00:00,116400.0,116530.0,115900.0,115980.0,6301,2912,2484.0,3817.0,49222
2026-01-30 15:00:00,115990.0,116300.0,115920.0,116020.0,3674,2073,2123.0,1551.0,49504
2026-01-30 16:00:00,116030.0,116250.0,115800.0,116060.0,3518,2009,1722.0,1796.0,49888
2026-01-30 17:00:00,116070.0,116490.0,115900.0,116300.0,4008,2424,2127.0,1881.0,49470
2026-01-30 18:00:00,116280.0,116280.0,115870.0,116020.0,2981,1739,1354.0,1627.0,49736
2026-01-30 19:00:00,116080.0,116280.0,115620.0,115790.0,2039,1205,772.0,1267.0,49062
2026-01-30 20:00:00,115780.0,116140.0,115610.0,115760.0,2156,1339,1082.0,1074.0,48910
2026-01-30 21:00:00,115760.0,116160.0,115250.0,115570.0,4309,2668,1931.0,2378.0,48870
2026-01-30 22:00:00,115560.0,115930.0,115210.0,115930.0,2759,1444,1478.0,1281.0,49216
2026-01-30 23:00:00,115920.0,115960.0,115620.0,115900.0,1282,542,729.0,553.0,48862
2026-02-02 08:00:00,115560.0,115800.0,115560.0,115800.0,76,31,12.0,64.0,49414
2026-02-02 09:00:00,115550.0,115560.0,113830.0,114230.0,11755,6305,4754.0,7001.0,51376
2026-02-02 10:00:00,114210.0,114430.0,113220.0,113350.0,15585,7832,7802.0,7783.0,52514
2026-02-02 11:00:00,113310.0,113900.0,113230.0,113810.0,7237,3576,3693.0,3544.0,50980
2026-02-02 12:00:00,113780.0,114970.0,113690.0,114770.0,8895,4540,5812.0,3083.0,50236
2026-02-02 13:00:00,114790.0,115170.0,114520.0,114900.0,6921,3655,3406.0,3515.0,51482
2026-02-02 14:00:00,114880.0,115010.0,114410.0,114710.0,4046,2239,1995.0,2051.0,51702
2026-02-02 15:00:00,114680.0,114990.0,114480.0,114750.0,2947,1695,1480.0,1467.0,51536
2026-02-02 16:00:00,114760.0,114930.0,114320.0,114850.0,4487,2379,2352.0,2135.0,51796
2026-02-02 17:00:00,114870.0,115230.0,114630.0,114950.0,4951,2864,2510.0,2441.0,51858
2026-02-02 18:00:00,114920.0,115080.0,114740.0,114890.0,2477,1326,1103.0,1374.0,51744
2026-02-02 19:00:00,114870.0,115230.0,114870.0,115180.0,1862,1146,1048.0,814.0,51700
2026-02-02 20:00:00,115130.0,115200.0,114960.0,114980.0,850,480,435.0,415.0,51722
2026-02-02 21:00:00,114960.0,115050.0,114780.0,114940.0,769,486,365.0,404.0,51584
2026-02-02 22:00:00,114940.0,115480.0,114930.0,115450.0,1783,973,1318.0,465.0,51148
2026-02-02 23:00:00,115450.0,115500.0,115090.0,115110.0,717,357,182.0,535.0,50582
2026-02-03 08:00:00,115150.0,115150.0,115150.0,115150.0,5,5,5.0,,50590
2026-02-03 09:00:00,115170.0,115830.0,115170.0,115630.0,3735,2355,2125.0,1610.0,50936
2026-02-03 10:00:00,115640.0,115760.0,114950.0,115260.0,7587,4406,3738.0,3849.0,49846
2026-02-03 11:00:00,115270.0,115500.0,114900.0,114930.0,3392,1951,1592.0,1800.0,49908
2026-02-03 12:00:00,114940.0,115380.0,114700.0,115220.0,4782,2738,2311.0,2471.0,49736
2026-02-03 13:00:00,115200.0,115400.0,115140.0,115200.0,1463,850,759.0,704.0,49520
2026-02-03 14:00:00,115210.0,115610.0,115090.0,115470.0,4282,2394,2396.0,1886.0,49554
2026-02-03 15:00:00,115480.0,115590.0,115200.0,115280.0,2692,1324,1476.0,1216.0,49596
2026-02-03 16:00:00,115340.0,115370.0,114730.0,115110.0,3259,1982,1620.0,1639.0,49736
2026-02-03 17:00:00,115130.0,115370.0,114950.0,115170.0,3027,1697,1743.0,1284.0,49422
2026-02-03 18:00:00,115160.0,115250.0,114860.0,115110.0,1881,1007,881.0,1000.0,49030
2026-02-03 19:00:00,115070.0,115120.0,114560.0,114620.0,2614,1604,994.0,1620.0,49006
2026-02-03 20:00:00,114630.0,114760.0,114430.0,114490.0,2068,1042,800.0,1268.0,49392
2026-02-03 21:00:00,114500.0,114870.0,114440.0,114810.0,2498,1434,1520.0,978.0,49702
2026-02-03 22:00:00,114840.0,114930.0,114670.0,114690.0,777,447,370.0,407.0,49596
2026-02-03 23:00:00,114710.0,114790.0,114510.0,114600.0,671,331,402.0,269.0,49690
2026-02-04 08:00:00,114950.0,114950.0,114950.0,114950.0,28,19,28.0,,49716
2026-02-04 09:00:00,114930.0,115220.0,114480.0,115190.0,3979,2645,2084.0,1895.0,50508
2026-02-04 10:00:00,115190.0,115590.0,114950.0,115530.0,7817,4029,3911.0,3906.0,54066
2026-02-04 11:00:00,115550.0,116110.0,115510.0,115630.0,7622,3822,3881.0,3741.0,55440
2026-02-04 12:00:00,115640.0,115960.0,115470.0,115860.0,5827,3452,3275.0,2552.0,55998
2026-02-04 13:00:00,115870.0,116400.0,115750.0,116350.0,5735,3230,3205.0,2530.0,55928
2026-02-04 14:00:00,116350.0,116470.0,115590.0,115640.0,5945,3446,2291.0,3654.0,55636
2026-02-04 15:00:00,115650.0,116050.0,115630.0,115900.0,3034,1693,1589.0,1445.0,56038
2026-02-04 16:00:00,115910.0,116310.0,115400.0,116150.0,6632,3824,3363.0,3269.0,56268
2026-02-04 17:00:00,116130.0,116180.0,115660.0,115800.0,4605,2810,2192.0,2413.0,56766
2026-02-04 18:00:00,115790.0,115850.0,115380.0,115630.0,3521,2164,1676.0,1845.0,56718
2026-02-04 19:00:00,115710.0,115710.0,115000.0,115350.0,3253,1811,1311.0,1942.0,55784
2026-02-04 20:00:00,115380.0,115450.0,114780.0,115000.0,2665,1488,993.0,1672.0,55082
2026-02-04 21:00:00,115000.0,115240.0,114870.0,115160.0,1832,933,832.0,1000.0,54886
2026-02-04 22:00:00,115150.0,115340.0,115010.0,115310.0,809,368,529.0,280.0,54828
2026-02-04 23:00:00,115280.0,115430.0,115190.0,115310.0,1102,504,659.0,443.0,54866
2026-02-05 08:00:00,114960.0,114980.0,114960.0,114980.0,18,9,,18.0,54874
2026-02-05 09:00:00,114980.0,114980.0,114240.0,114470.0,5170,3014,2245.0,2925.0,54960
2026-02-05 10:00:00,114460.0,115240.0,114080.0,115170.0,10710,6245,5427.0,5283.0,53916
2026-02-05 11:00:00,115160.0,115750.0,115060.0,115300.0,7514,3995,3586.0,3928.0,53604
2026-02-05 12:00:00,115310.0,115330.0,113950.0,114100.0,9526,4953,4102.0,5424.0,51942
